Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.001781694 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.65        |
|    learning_rate        | 5e-05       |
|    loss                 | 44.4        |
|    n_updates            | 3740        |
|    policy_gradient_loss | 0.000504    |
|    std                  | 0.597       |
|    value_loss           | 105         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 270      |
|    ep_rew_mean     | 253      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 188      |
|    time_elapsed    | 1222     |
|    total_timesteps | 940000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 270          |
|    ep_rew_mean          | 251          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 189          |
|    time_elapsed         | 1227         |
|    total_timesteps      | 945000       |
| train/                  |              |
|    approx_kl            | 0.0035762251 |
|    clip_fraction        | 0.162        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.74        |
|    explained_variance   | 0.736        |
|    learning_rate        | 5e-05        |
|    loss                 | 52.5         |
|    n_updates            | 3760         |
|    policy_gradient_loss | -0.00141     |
|    std                  | 0.597        |
|    value_loss           | 118          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0611       |
|    crash                | 0.238        |
|    max_step             | 0            |
|    mean_ep_length       | 99.8         |
|    mean_reward          | 121          |
|    num_episodes         | 5            |
|    out_of_road          | 0.939        |
|    raw_action           | 0.4740604    |
|    route_completion     | 0.422        |
|    success_rate         | 0            |
|    total_cost           | 8.09         |
| time/                   |              |
|    total_timesteps      | 950000       |
| train/                  |              |
|    approx_kl            | 0.0010033199 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.73        |
|    explained_variance   | 0.846        |
|    learning_rate        | 5e-05        |
|    loss                 | 30.6         |
|    n_updates            | 3780         |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.594        |
|    value_loss           | 98.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 265      |
|    ep_rew_mean     | 246      |
| time/              |          |
|    fps             | 770      |
|    iterations      | 190      |
|    time_elapsed    | 1233     |
|    total_timesteps | 950000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 267          |
|    ep_rew_mean          | 246          |
| time/                   |              |
|    fps                  | 770          |
|    iterations           | 191          |
|    time_elapsed         | 1239         |
|    total_timesteps      | 955000       |
| train/                  |              |
|    approx_kl            | 0.0036452091 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.73        |
|    explained_variance   | 0.906        |
|    learning_rate        | 5e-05        |
