Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | 207          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 359          |
|    time_elapsed         | 2142         |
|    total_timesteps      | 919040       |
| train/                  |              |
|    approx_kl            | 0.0036465116 |
|    clip_fraction        | 0.164        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.32        |
|    explained_variance   | 0.818        |
|    learning_rate        | 5e-05        |
|    loss                 | 28.5         |
|    n_updates            | 7160         |
|    policy_gradient_loss | -0.000575    |
|    std                  | 0.512        |
|    value_loss           | 43.4         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.12         |
|    crash                | 0.246        |
|    max_step             | 0            |
|    mean_ep_length       | 150          |
|    mean_reward          | 216          |
|    num_episodes         | 5            |
|    out_of_road          | 0.885        |
|    raw_action           | 0.5778883    |
|    route_completion     | 0.448        |
|    success_rate         | 0.1          |
|    total_cost           | 6.08         |
| time/                   |              |
|    total_timesteps      | 920000       |
| train/                  |              |
|    approx_kl            | 0.0057155993 |
|    arrive_dest          | 0.117        |
|    clip_fraction        | 0.143        |
|    clip_range           | 0.1          |
|    crash                | 0.287        |
|    entropy_loss         | -1.32        |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.3         |
|    max_step             | 0            |
|    n_updates            | 7180         |
|    out_of_road          | 0.883        |
|    policy_gradient_loss | -0.000294    |
|    route_completion     | 0.446        |
|    std                  | 0.511        |
|    total_cost           | 14.4         |
|    value_loss           | 47.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 176      |
|    ep_rew_mean     | 200      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 360      |
|    time_elapsed    | 2153     |
|    total_timesteps | 921600   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | 202         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 361         |
|    time_elapsed         | 2157        |
|    total_timesteps      | 924160      |
| train/                  |             |
|    approx_kl            | 0.012684226 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.759       |
|    learning_rate        | 5e-05       |
|    loss                 | 32.7        |
|    n_updates            | 7200        |
|    policy_gradient_loss | -0.00174    |
