Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    mean_reward          | 111          |
|    num_episodes         | 5            |
|    out_of_road          | 0.993        |
|    raw_action           | 0.5054172    |
|    route_completion     | 0.351        |
|    success_rate         | 0.1          |
|    total_cost           | 3.11         |
| time/                   |              |
|    total_timesteps      | 800000       |
| train/                  |              |
|    approx_kl            | 0.0012024216 |
|    arrive_dest          | 0.115        |
|    clip_fraction        | 0.0913       |
|    clip_range           | 0.1          |
|    crash                | 0.285        |
|    entropy_loss         | -1.95        |
|    explained_variance   | 0.8          |
|    learning_rate        | 5e-05        |
|    loss                 | 36.7         |
|    max_step             | 0            |
|    n_updates            | 6240         |
|    out_of_road          | 0.895        |
|    policy_gradient_loss | -0.0019      |
|    route_completion     | 0.5          |
|    std                  | 0.663        |
|    total_cost           | 2.85         |
|    value_loss           | 79.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 248      |
|    ep_rew_mean     | 248      |
| time/              |          |
|    fps             | 794      |
|    iterations      | 313      |
|    time_elapsed    | 1008     |
|    total_timesteps | 801280   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 244          |
|    ep_rew_mean          | 247          |
| time/                   |              |
|    fps                  | 794          |
|    iterations           | 314          |
|    time_elapsed         | 1011         |
|    total_timesteps      | 803840       |
| train/                  |              |
|    approx_kl            | 0.0037708369 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.353        |
|    learning_rate        | 5e-05        |
|    loss                 | 70.6         |
|    n_updates            | 6260         |
|    policy_gradient_loss | -0.00188     |
|    std                  | 0.662        |
|    value_loss           | 158          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 247          |
|    ep_rew_mean          | 253          |
| time/                   |              |
|    fps                  | 795          |
|    iterations           | 315          |
|    time_elapsed         | 1013         |
|    total_timesteps      | 806400       |
| train/                  |              |
|    approx_kl            | 0.0019523597 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.52         |
|    learning_rate        | 5e-05        |
