Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0935       |
|    clip_range           | 0.1          |
|    crash                | 0.129        |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.82         |
|    learning_rate        | 5e-05        |
|    loss                 | 47.5         |
|    max_step             | 0            |
|    n_updates            | 7260         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00231     |
|    route_completion     | 0.379        |
|    std                  | 0.599        |
|    total_cost           | 3.16         |
|    value_loss           | 87.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 320      |
|    ep_rew_mean     | 345      |
| time/              |          |
|    fps             | 725      |
|    iterations      | 364      |
|    time_elapsed    | 1285     |
|    total_timesteps | 931840   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 322         |
|    ep_rew_mean          | 347         |
| time/                   |             |
|    fps                  | 724         |
|    iterations           | 365         |
|    time_elapsed         | 1289        |
|    total_timesteps      | 934400      |
| train/                  |             |
|    approx_kl            | 0.016236285 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.69        |
|    learning_rate        | 5e-05       |
|    loss                 | 51.6        |
|    n_updates            | 7280        |
|    policy_gradient_loss | 0.000588    |
|    std                  | 0.597       |
|    value_loss           | 116         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 323          |
|    ep_rew_mean          | 348          |
| time/                   |              |
|    fps                  | 724          |
|    iterations           | 366          |
|    time_elapsed         | 1294         |
|    total_timesteps      | 936960       |
| train/                  |              |
|    approx_kl            | 0.0014398465 |
|    clip_fraction        | 0.153        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.74        |
|    explained_variance   | 0.774        |
|    learning_rate        | 5e-05        |
|    loss                 | 43           |
|    n_updates            | 7300         |
|    policy_gradient_loss | -0.00101     |
|    std                  | 0.597        |
|    value_loss           | 85.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 326          |
|    ep_rew_mean          | 352          |
| time/                   |              |
|    fps                  | 723          |
|    iterations           | 367          |
